id,img_filename,sentence_target,sentence_distractor,relationship_target,relationship_distractor,subject,predicate,object,word_target,word_distractor,pos,open_images_split,sentence_target_alt,sentence_distractor_alt,result,result_separate,result_strict,prob_target_match,prob_distractor_match,cropped_image,model
0,5678fff45ea9d768.jpg,a man is wearing glasses,a man is holding a bottle,"{'id': '61c4dd69a4b47de1edd1e116', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.080625, 0.015814, 0.49374999999999997, 0.951628]}","{'id': '61c4dd69a4b47de1edd1e117', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Bottle', 'bounding_box': [0.491875, 0.177674, 0.28687500000000005, 0.822326]}",Man,wears,Glasses,Glasses,Bottle,object,train,the man wears glasses,the man holds a bottle,True,0.5,False,0.9600510001182556,0.5103285908699036,False,LXMERT
1,81736a9c6116e838.jpg,a man is holding a bottle,a man is wearing glasses,"{'id': '61c4df4fa4b47de1ede6b223', 'Label1': 'Man', 'label': 'holds', 'Label2': 'Bottle', 'bounding_box': [0.462477, 0.218125, 0.536585, 0.78125]}","{'id': '61c4df4fa4b47de1ede6b222', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.0, 0.15125, 0.350844, 0.54875]}",Man,holds,Bottle,Bottle,Glasses,object,train,the man holds a bottle,the man wears glasses,True,1.0,True,0.8110178112983704,0.07394611835479736,False,LXMERT
2,81736a9c6116e838.jpg,a woman is wearing glasses,a woman is holding a bottle,"{'id': '61c4df4fa4b47de1ede6b222', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.0, 0.15125, 0.350844, 0.54875]}","{'id': '61c4df4fa4b47de1ede6b223', 'Label1': 'Man', 'label': 'holds', 'Label2': 'Bottle', 'bounding_box': [0.462477, 0.218125, 0.536585, 0.78125]}",Woman,wears,Glasses,Glasses,Bottle,object,train,the woman wears glasses,the woman holds a bottle,False,0.5,False,0.697250485420227,0.8770965337753296,False,LXMERT
3,50c62d116b705c3c.jpg,a woman is holding a bottle,a woman is wearing glasses,"{'id': '61c4dd2aa4b47de1edcf26eb', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Bottle', 'bounding_box': [0.0, 0.070445, 0.440625, 0.928745]}","{'id': '61c4dd2aa4b47de1edcf26f0', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.29875, 0.0, 0.6712499999999999, 0.99919]}",Woman,holds,Bottle,Bottle,Glasses,object,train,the woman holds a bottle,the woman wears glasses,False,0.0,False,0.1574353724718094,0.7889277935028076,False,LXMERT
4,8c0bfbcaa3996c9e.jpg,a woman is wearing glasses,a woman is holding a bottle,"{'id': '61c4dfc4a4b47de1edebc229', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.245, 0.291667, 0.32375, 0.6849999999999999]}","{'id': '61c4dfc4a4b47de1edebc228', 'Label1': 'Man', 'label': 'holds', 'Label2': 'Bottle', 'bounding_box': [0.495, 0.238333, 0.44875, 0.76]}",Woman,wears,Glasses,Glasses,Bottle,object,train,the woman wears glasses,the woman holds a bottle,True,1.0,True,0.9735434055328369,0.3829919397830963,False,LXMERT
5,5678fff45ea9d768.jpg,a woman is holding a bottle,a woman is wearing glasses,"{'id': '61c4dd69a4b47de1edd1e117', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Bottle', 'bounding_box': [0.491875, 0.177674, 0.28687500000000005, 0.822326]}","{'id': '61c4dd69a4b47de1edd1e116', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.080625, 0.015814, 0.49374999999999997, 0.951628]}",Woman,holds,Bottle,Bottle,Glasses,object,train,the woman holds a bottle,the woman wears glasses,False,0.5,False,0.537158191204071,0.7763546705245972,False,LXMERT
6,34e7ee069ddd7ac9.jpg,a man is wearing glasses,a man is holding a wine glass,"{'id': '61c4dbf3a4b47de1edc1bdf2', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.451562, 0.090625, 0.535938, 0.895833]}","{'id': '61c4dbf3a4b47de1edc1bdf3', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Wine glass', 'bounding_box': [0.03125, 0.132292, 0.482031, 0.763541]}",Man,wears,Glasses,Glasses,Wine glass,object,train,the man wears glasses,the man holds a wine glass,True,0.5,False,0.951607882976532,0.5951873660087585,False,LXMERT
7,5734990751f45071.jpg,a man is holding a wine glass,a man is wearing glasses,"{'id': '61c4dd70a4b47de1edd23754', 'Label1': 'Man', 'label': 'holds', 'Label2': 'Wine glass', 'bounding_box': [0.059375, 0.285833, 0.25687499999999996, 0.524167]}","{'id': '61c4dd70a4b47de1edd2374c', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.285, 0.235, 0.5700000000000001, 0.760833]}",Man,holds,Wine glass,Wine glass,Glasses,object,train,the man holds a wine glass,the man wears glasses,False,0.0,False,0.4048317074775696,0.615024209022522,False,LXMERT
8,4756ed2bf78e8648.jpg,a woman is wearing glasses,a woman is holding a wine glass,"{'id': '61c4dcc1a4b47de1edcaa1c3', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.1825, 0.056285, 0.438125, 0.924953]}","{'id': '61c4dcc1a4b47de1edcaa1c4', 'Label1': 'Man', 'label': 'holds', 'Label2': 'Wine glass', 'bounding_box': [0.428125, 0.137899, 0.349375, 0.8489680000000001]}",Woman,wears,Glasses,Glasses,Wine glass,object,train,the woman wears glasses,the woman holds a wine glass,False,0.5,False,0.9291056990623474,0.9725874662399292,False,LXMERT
9,2505644ce13c7556.jpg,a woman is holding a wine glass,a woman is wearing glasses,"{'id': '61c4db3ca4b47de1edb9f4f9', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Wine glass', 'bounding_box': [0.04875, 0.235, 0.421875, 0.765]}","{'id': '61c4db3ca4b47de1edb9f4fb', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.31625, 0.224167, 0.5856250000000001, 0.768333]}",Woman,holds,Wine glass,Wine glass,Glasses,object,train,the woman holds a wine glass,the woman wears glasses,True,1.0,True,0.9505186080932617,0.32881730794906616,False,LXMERT
